VideoName;Activity1;Subject;Scene;CameraSetup;CameraAngle;Duration;Uploaded;Split;chunk_nr_in_video;sample_id_chunk;frame_start;frame_end;video_path_full
Wa_S2D1_fC4.avi;Walk;S2;Dining1;fixed;C4;00:02:00;yes;train;31;Wa_S2D1_fC4.avi_31;2790;2880;/cvhci/data/dschneider/SimsVid/SimsVids/Walk/Wa_S2D1_fC4.avi
Wa_S2D1_fC4.avi;Walk;S2;Dining1;fixed;C4;00:02:00;yes;train;32;Wa_S2D1_fC4.avi_32;2880;2970;/cvhci/data/dschneider/SimsVid/SimsVids/Walk/Wa_S2D1_fC4.avi
Wa_S2D1_fC4.avi;Walk;S2;Dining1;fixed;C4;00:02:00;yes;train;33;Wa_S2D1_fC4.avi_33;2970;3060;/cvhci/data/dschneider/SimsVid/SimsVids/Walk/Wa_S2D1_fC4.avi
Wa_S2D1_fC4.avi;Walk;S2;Dining1;fixed;C4;00:02:00;yes;train;34;Wa_S2D1_fC4.avi_34;3060;3150;/cvhci/data/dschneider/SimsVid/SimsVids/Walk/Wa_S2D1_fC4.avi
Wa_S2D1_fC4.avi;Walk;S2;Dining1;fixed;C4;00:02:00;yes;train;35;Wa_S2D1_fC4.avi_35;3150;3240;/cvhci/data/dschneider/SimsVid/SimsVids/Walk/Wa_S2D1_fC4.avi
Wa_S2D1_fC4.avi;Walk;S2;Dining1;fixed;C4;00:02:00;yes;train;36;Wa_S2D1_fC4.avi_36;3240;3330;/cvhci/data/dschneider/SimsVid/SimsVids/Walk/Wa_S2D1_fC4.avi
Wa_S2D1_fC4.avi;Walk;S2;Dining1;fixed;C4;00:02:00;yes;train;37;Wa_S2D1_fC4.avi_37;3330;3420;/cvhci/data/dschneider/SimsVid/SimsVids/Walk/Wa_S2D1_fC4.avi
Wa_S2D1_fC4.avi;Walk;S2;Dining1;fixed;C4;00:02:00;yes;train;38;Wa_S2D1_fC4.avi_38;3420;3510;/cvhci/data/dschneider/SimsVid/SimsVids/Walk/Wa_S2D1_fC4.avi
Wa_S2D1_fC4.avi;Walk;S2;Dining1;fixed;C4;00:02:00;yes;train;39;Wa_S2D1_fC4.avi_39;3510;3600;/cvhci/data/dschneider/SimsVid/SimsVids/Walk/Wa_S2D1_fC4.avi
Wa_S2D1_fC4.avi;Walk;S2;Dining1;fixed;C4;00:02:00;yes;train;40;Wa_S2D1_fC4.avi_40;3600;3620;/cvhci/data/dschneider/SimsVid/SimsVids/Walk/Wa_S2D1_fC4.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;0;TV_S2L1_m5.avi_0;0;90;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;1;TV_S2L1_m5.avi_1;90;180;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;2;TV_S2L1_m5.avi_2;180;270;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;3;TV_S2L1_m5.avi_3;270;360;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;4;TV_S2L1_m5.avi_4;360;450;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;5;TV_S2L1_m5.avi_5;450;540;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;6;TV_S2L1_m5.avi_6;540;630;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;7;TV_S2L1_m5.avi_7;630;720;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;8;TV_S2L1_m5.avi_8;720;810;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;9;TV_S2L1_m5.avi_9;810;900;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;10;TV_S2L1_m5.avi_10;900;990;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;11;TV_S2L1_m5.avi_11;990;1080;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;12;TV_S2L1_m5.avi_12;1080;1170;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;13;TV_S2L1_m5.avi_13;1170;1260;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;14;TV_S2L1_m5.avi_14;1260;1350;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;15;TV_S2L1_m5.avi_15;1350;1440;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;16;TV_S2L1_m5.avi_16;1440;1530;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;17;TV_S2L1_m5.avi_17;1530;1620;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;18;TV_S2L1_m5.avi_18;1620;1710;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;19;TV_S2L1_m5.avi_19;1710;1800;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;20;TV_S2L1_m5.avi_20;1800;1890;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;21;TV_S2L1_m5.avi_21;1890;1980;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;22;TV_S2L1_m5.avi_22;1980;2070;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;23;TV_S2L1_m5.avi_23;2070;2160;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;24;TV_S2L1_m5.avi_24;2160;2250;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;25;TV_S2L1_m5.avi_25;2250;2340;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;26;TV_S2L1_m5.avi_26;2340;2430;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;27;TV_S2L1_m5.avi_27;2430;2520;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;28;TV_S2L1_m5.avi_28;2520;2610;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;29;TV_S2L1_m5.avi_29;2610;2700;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;30;TV_S2L1_m5.avi_30;2700;2790;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;31;TV_S2L1_m5.avi_31;2790;2880;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;32;TV_S2L1_m5.avi_32;2880;2970;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;33;TV_S2L1_m5.avi_33;2970;3060;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;34;TV_S2L1_m5.avi_34;3060;3150;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;35;TV_S2L1_m5.avi_35;3150;3240;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;36;TV_S2L1_m5.avi_36;3240;3330;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;37;TV_S2L1_m5.avi_37;3330;3420;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;38;TV_S2L1_m5.avi_38;3420;3510;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;39;TV_S2L1_m5.avi_39;3510;3600;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_m5.avi;WatchTV;S2;Living1;moving;5;00:02:00;yes;train;40;TV_S2L1_m5.avi_40;3600;3614;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_m5.avi
TV_S2L1_fC10.avi;WatchTV;S2;Living1;fixed;C10;00:00:30;yes;train;0;TV_S2L1_fC10.avi_0;0;90;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC10.avi
TV_S2L1_fC10.avi;WatchTV;S2;Living1;fixed;C10;00:00:30;yes;train;1;TV_S2L1_fC10.avi_1;90;180;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC10.avi
TV_S2L1_fC10.avi;WatchTV;S2;Living1;fixed;C10;00:00:30;yes;train;2;TV_S2L1_fC10.avi_2;180;270;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC10.avi
TV_S2L1_fC10.avi;WatchTV;S2;Living1;fixed;C10;00:00:30;yes;train;3;TV_S2L1_fC10.avi_3;270;360;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC10.avi
TV_S2L1_fC10.avi;WatchTV;S2;Living1;fixed;C10;00:00:30;yes;train;4;TV_S2L1_fC10.avi_4;360;450;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC10.avi
TV_S2L1_fC10.avi;WatchTV;S2;Living1;fixed;C10;00:00:30;yes;train;5;TV_S2L1_fC10.avi_5;450;540;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC10.avi
TV_S2L1_fC10.avi;WatchTV;S2;Living1;fixed;C10;00:00:30;yes;train;6;TV_S2L1_fC10.avi_6;540;630;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC10.avi
TV_S2L1_fC10.avi;WatchTV;S2;Living1;fixed;C10;00:00:30;yes;train;7;TV_S2L1_fC10.avi_7;630;720;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC10.avi
TV_S2L1_fC10.avi;WatchTV;S2;Living1;fixed;C10;00:00:30;yes;train;8;TV_S2L1_fC10.avi_8;720;810;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC10.avi
TV_S2L1_fC10.avi;WatchTV;S2;Living1;fixed;C10;00:00:30;yes;train;9;TV_S2L1_fC10.avi_9;810;900;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC10.avi
TV_S2L1_fC10.avi;WatchTV;S2;Living1;fixed;C10;00:00:30;yes;train;10;TV_S2L1_fC10.avi_10;900;909;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC10.avi
TV_S2L1_fC11.avi;WatchTV;S2;Living1;fixed;C11;00:00:30;yes;train;0;TV_S2L1_fC11.avi_0;0;90;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC11.avi
TV_S2L1_fC11.avi;WatchTV;S2;Living1;fixed;C11;00:00:30;yes;train;1;TV_S2L1_fC11.avi_1;90;180;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC11.avi
TV_S2L1_fC11.avi;WatchTV;S2;Living1;fixed;C11;00:00:30;yes;train;2;TV_S2L1_fC11.avi_2;180;270;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC11.avi
TV_S2L1_fC11.avi;WatchTV;S2;Living1;fixed;C11;00:00:30;yes;train;3;TV_S2L1_fC11.avi_3;270;360;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC11.avi
TV_S2L1_fC11.avi;WatchTV;S2;Living1;fixed;C11;00:00:30;yes;train;4;TV_S2L1_fC11.avi_4;360;450;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC11.avi
TV_S2L1_fC11.avi;WatchTV;S2;Living1;fixed;C11;00:00:30;yes;train;5;TV_S2L1_fC11.avi_5;450;540;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC11.avi
TV_S2L1_fC11.avi;WatchTV;S2;Living1;fixed;C11;00:00:30;yes;train;6;TV_S2L1_fC11.avi_6;540;630;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC11.avi
TV_S2L1_fC11.avi;WatchTV;S2;Living1;fixed;C11;00:00:30;yes;train;7;TV_S2L1_fC11.avi_7;630;720;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC11.avi
TV_S2L1_fC11.avi;WatchTV;S2;Living1;fixed;C11;00:00:30;yes;train;8;TV_S2L1_fC11.avi_8;720;810;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC11.avi
TV_S2L1_fC11.avi;WatchTV;S2;Living1;fixed;C11;00:00:30;yes;train;9;TV_S2L1_fC11.avi_9;810;900;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC11.avi
TV_S2L1_fC11.avi;WatchTV;S2;Living1;fixed;C11;00:00:30;yes;train;10;TV_S2L1_fC11.avi_10;900;916;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC11.avi
TV_S2L1_fC12.avi;WatchTV;S2;Living1;fixed;C12;00:00:30;yes;train;0;TV_S2L1_fC12.avi_0;0;90;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC12.avi
TV_S2L1_fC12.avi;WatchTV;S2;Living1;fixed;C12;00:00:30;yes;train;1;TV_S2L1_fC12.avi_1;90;180;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC12.avi
TV_S2L1_fC12.avi;WatchTV;S2;Living1;fixed;C12;00:00:30;yes;train;2;TV_S2L1_fC12.avi_2;180;270;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC12.avi
TV_S2L1_fC12.avi;WatchTV;S2;Living1;fixed;C12;00:00:30;yes;train;3;TV_S2L1_fC12.avi_3;270;360;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC12.avi
TV_S2L1_fC12.avi;WatchTV;S2;Living1;fixed;C12;00:00:30;yes;train;4;TV_S2L1_fC12.avi_4;360;450;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC12.avi
TV_S2L1_fC12.avi;WatchTV;S2;Living1;fixed;C12;00:00:30;yes;train;5;TV_S2L1_fC12.avi_5;450;540;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC12.avi
TV_S2L1_fC12.avi;WatchTV;S2;Living1;fixed;C12;00:00:30;yes;train;6;TV_S2L1_fC12.avi_6;540;630;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC12.avi
TV_S2L1_fC12.avi;WatchTV;S2;Living1;fixed;C12;00:00:30;yes;train;7;TV_S2L1_fC12.avi_7;630;720;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC12.avi
TV_S2L1_fC12.avi;WatchTV;S2;Living1;fixed;C12;00:00:30;yes;train;8;TV_S2L1_fC12.avi_8;720;810;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC12.avi
TV_S2L1_fC12.avi;WatchTV;S2;Living1;fixed;C12;00:00:30;yes;train;9;TV_S2L1_fC12.avi_9;810;900;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC12.avi
TV_S2L1_fC12.avi;WatchTV;S2;Living1;fixed;C12;00:00:30;yes;train;10;TV_S2L1_fC12.avi_10;900;915;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC12.avi
TV_S2L1_fC9.avi;WatchTV;S2;Living1;fixed;C9;00:00:30;yes;train;0;TV_S2L1_fC9.avi_0;0;90;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC9.avi
TV_S2L1_fC9.avi;WatchTV;S2;Living1;fixed;C9;00:00:30;yes;train;1;TV_S2L1_fC9.avi_1;90;180;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC9.avi
TV_S2L1_fC9.avi;WatchTV;S2;Living1;fixed;C9;00:00:30;yes;train;2;TV_S2L1_fC9.avi_2;180;270;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC9.avi
TV_S2L1_fC9.avi;WatchTV;S2;Living1;fixed;C9;00:00:30;yes;train;3;TV_S2L1_fC9.avi_3;270;360;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC9.avi
TV_S2L1_fC9.avi;WatchTV;S2;Living1;fixed;C9;00:00:30;yes;train;4;TV_S2L1_fC9.avi_4;360;450;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC9.avi
TV_S2L1_fC9.avi;WatchTV;S2;Living1;fixed;C9;00:00:30;yes;train;5;TV_S2L1_fC9.avi_5;450;540;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC9.avi
TV_S2L1_fC9.avi;WatchTV;S2;Living1;fixed;C9;00:00:30;yes;train;6;TV_S2L1_fC9.avi_6;540;630;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC9.avi
TV_S2L1_fC9.avi;WatchTV;S2;Living1;fixed;C9;00:00:30;yes;train;7;TV_S2L1_fC9.avi_7;630;720;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC9.avi
TV_S2L1_fC9.avi;WatchTV;S2;Living1;fixed;C9;00:00:30;yes;train;8;TV_S2L1_fC9.avi_8;720;810;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC9.avi
TV_S2L1_fC9.avi;WatchTV;S2;Living1;fixed;C9;00:00:30;yes;train;9;TV_S2L1_fC9.avi_9;810;900;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC9.avi
TV_S2L1_fC9.avi;WatchTV;S2;Living1;fixed;C9;00:00:30;yes;train;10;TV_S2L1_fC9.avi_10;900;908;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L1_fC9.avi
TV_S2L2_m4.avi;WatchTV;S2;Living2;moving;4;00:02:00;yes;train;0;TV_S2L2_m4.avi_0;0;90;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L2_m4.avi
TV_S2L2_m4.avi;WatchTV;S2;Living2;moving;4;00:02:00;yes;train;1;TV_S2L2_m4.avi_1;90;180;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L2_m4.avi
TV_S2L2_m4.avi;WatchTV;S2;Living2;moving;4;00:02:00;yes;train;2;TV_S2L2_m4.avi_2;180;270;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L2_m4.avi
TV_S2L2_m4.avi;WatchTV;S2;Living2;moving;4;00:02:00;yes;train;3;TV_S2L2_m4.avi_3;270;360;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L2_m4.avi
TV_S2L2_m4.avi;WatchTV;S2;Living2;moving;4;00:02:00;yes;train;4;TV_S2L2_m4.avi_4;360;450;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L2_m4.avi
TV_S2L2_m4.avi;WatchTV;S2;Living2;moving;4;00:02:00;yes;train;5;TV_S2L2_m4.avi_5;450;540;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L2_m4.avi
TV_S2L2_m4.avi;WatchTV;S2;Living2;moving;4;00:02:00;yes;train;6;TV_S2L2_m4.avi_6;540;630;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L2_m4.avi
TV_S2L2_m4.avi;WatchTV;S2;Living2;moving;4;00:02:00;yes;train;7;TV_S2L2_m4.avi_7;630;720;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L2_m4.avi
TV_S2L2_m4.avi;WatchTV;S2;Living2;moving;4;00:02:00;yes;train;8;TV_S2L2_m4.avi_8;720;810;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L2_m4.avi
TV_S2L2_m4.avi;WatchTV;S2;Living2;moving;4;00:02:00;yes;train;9;TV_S2L2_m4.avi_9;810;900;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L2_m4.avi
TV_S2L2_m4.avi;WatchTV;S2;Living2;moving;4;00:02:00;yes;train;10;TV_S2L2_m4.avi_10;900;990;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L2_m4.avi
TV_S2L2_m4.avi;WatchTV;S2;Living2;moving;4;00:02:00;yes;train;11;TV_S2L2_m4.avi_11;990;1080;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L2_m4.avi
TV_S2L2_m4.avi;WatchTV;S2;Living2;moving;4;00:02:00;yes;train;12;TV_S2L2_m4.avi_12;1080;1170;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L2_m4.avi
TV_S2L2_m4.avi;WatchTV;S2;Living2;moving;4;00:02:00;yes;train;13;TV_S2L2_m4.avi_13;1170;1260;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L2_m4.avi
TV_S2L2_m4.avi;WatchTV;S2;Living2;moving;4;00:02:00;yes;train;14;TV_S2L2_m4.avi_14;1260;1350;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L2_m4.avi
TV_S2L2_m4.avi;WatchTV;S2;Living2;moving;4;00:02:00;yes;train;15;TV_S2L2_m4.avi_15;1350;1440;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L2_m4.avi
TV_S2L2_m4.avi;WatchTV;S2;Living2;moving;4;00:02:00;yes;train;16;TV_S2L2_m4.avi_16;1440;1530;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L2_m4.avi
TV_S2L2_m4.avi;WatchTV;S2;Living2;moving;4;00:02:00;yes;train;17;TV_S2L2_m4.avi_17;1530;1620;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L2_m4.avi
TV_S2L2_m4.avi;WatchTV;S2;Living2;moving;4;00:02:00;yes;train;18;TV_S2L2_m4.avi_18;1620;1710;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L2_m4.avi
TV_S2L2_m4.avi;WatchTV;S2;Living2;moving;4;00:02:00;yes;train;19;TV_S2L2_m4.avi_19;1710;1800;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L2_m4.avi
TV_S2L2_m4.avi;WatchTV;S2;Living2;moving;4;00:02:00;yes;train;20;TV_S2L2_m4.avi_20;1800;1890;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L2_m4.avi
TV_S2L2_m4.avi;WatchTV;S2;Living2;moving;4;00:02:00;yes;train;21;TV_S2L2_m4.avi_21;1890;1980;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L2_m4.avi
TV_S2L2_m4.avi;WatchTV;S2;Living2;moving;4;00:02:00;yes;train;22;TV_S2L2_m4.avi_22;1980;2070;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L2_m4.avi
TV_S2L2_m4.avi;WatchTV;S2;Living2;moving;4;00:02:00;yes;train;23;TV_S2L2_m4.avi_23;2070;2160;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L2_m4.avi
TV_S2L2_m4.avi;WatchTV;S2;Living2;moving;4;00:02:00;yes;train;24;TV_S2L2_m4.avi_24;2160;2250;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L2_m4.avi
TV_S2L2_m4.avi;WatchTV;S2;Living2;moving;4;00:02:00;yes;train;25;TV_S2L2_m4.avi_25;2250;2340;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L2_m4.avi
TV_S2L2_m4.avi;WatchTV;S2;Living2;moving;4;00:02:00;yes;train;26;TV_S2L2_m4.avi_26;2340;2430;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L2_m4.avi
TV_S2L2_m4.avi;WatchTV;S2;Living2;moving;4;00:02:00;yes;train;27;TV_S2L2_m4.avi_27;2430;2520;/cvhci/data/dschneider/SimsVid/SimsVids/WatchTV/TV_S2L2_m4.avi
